angle, distance, x, y
87.750000, 0.810000, 0.031800, 0.809376
89.437500, 2.290000, 0.022482, 2.289890
91.250000, 2.280000, -0.049738, 2.279457
92.875000, 2.280000, -0.114358, 2.277130
94.687500, 2.300000, -0.187958, 2.292307
96.375000, 2.300000, -0.255381, 2.285778
98.187500, 2.300000, -0.327550, 2.276557
99.812500, 2.320000, -0.395385, 2.286060
101.625000, 2.340000, -0.471522, 2.292001
103.312500, 2.340000, -0.538813, 2.277121
105.125000, 2.370000, -0.618394, 2.287901
106.750000, 2.370000, -0.683025, 2.269444
108.562500, 2.760000, -0.878615, 2.616416
110.625000, 4.650000, -1.637963, 4.351963
112.250000, 4.240000, -1.605470, 3.924292
113.875000, 3.840000, -1.554212, 3.511414
115.687500, 1.760000, -0.762894, 1.586062
117.375000, 2.360000, -1.085157, 2.095718
119.187500, 2.380000, -1.160653, 2.077808
120.812500, 2.340000, -1.198619, 2.009705
122.625000, 2.140000, -1.153756, 1.802345
124.312500, 0.010000, -0.005637, 0.008260
126.125000, 0.010000, -0.005895, 0.008077
127.750000, 0.010000, -0.006122, 0.007907
129.562500, 0.250000, -0.159230, 0.192733
131.250000, 0.520000, -0.342860, 0.390957
133.250000, 0.490000, -0.335740, 0.356902
134.875000, 0.450000, -0.317503, 0.318891
136.687500, 0.470000, -0.341983, 0.322409
138.375000, 0.480000, -0.358804, 0.318841
140.000000, 0.450000, -0.344720, 0.289254
141.812500, 0.470000, -0.369416, 0.290571
143.437500, 0.390000, -0.313251, 0.232323
145.312500, 0.390000, -0.320685, 0.221949
146.937500, 0.420000, -0.351992, 0.229132
148.750000, 0.440000, -0.376161, 0.228260
150.375000, 0.450000, -0.391176, 0.222445
152.250000, 0.440000, -0.389395, 0.204870
153.875000, 0.320000, -0.287307, 0.140906
155.687500, 0.320000, -0.291620, 0.131748
157.312500, 0.380000, -0.350596, 0.146568
159.187500, 0.290000, -0.271077, 0.103040
160.812500, 0.150000, -0.141667, 0.049299
162.625000, 0.230000, -0.219505, 0.068684
164.250000, 0.290000, -0.279112, 0.078718
166.125000, 0.300000, -0.291246, 0.071941
167.750000, 0.280000, -0.273625, 0.059410
169.562500, 0.370000, -0.363878, 0.067030
171.187500, 0.230000, -0.227285, 0.035236
173.062500, 0.320000, -0.317657, 0.038652
174.687500, 0.290000, -0.288754, 0.026850
176.500000, 0.340000, -0.339366, 0.020757
178.125000, 0.300000, -0.299839, 0.009816
179.812500, 0.390000, -0.389998, 0.001276
181.437500, 0.350000, -0.349890, -0.008780
183.062500, 0.370000, -0.369472, -0.019767
184.687500, 0.420000, -0.418595, -0.034323
186.562500, 0.450000, -0.447052, -0.051429
188.187500, 0.480000, -0.475108, -0.068358
190.000000, 0.510000, -0.502252, -0.088561
191.625000, 0.440000, -0.430974, -0.088662
193.500000, 0.430000, -0.418119, -0.100382
195.125000, 0.390000, -0.376490, -0.101761
196.937500, 0.400000, -0.382649, -0.116531
198.437500, 0.400000, -0.379468, -0.126508
200.250000, 0.610000, -0.572297, -0.211131
201.875000, 0.010000, -0.009280, -0.003726
203.500000, 0.280000, -0.256777, -0.111650
205.187500, 0.430000, -0.389116, -0.183000
207.000000, 0.150000, -0.133651, -0.068099
208.625000, 0.290000, -0.254554, -0.138932
210.437500, 0.240000, -0.206924, -0.121584
212.125000, 0.290000, -0.245598, -0.154213
213.937500, 0.290000, -0.240598, -0.161904
215.562500, 0.280000, -0.227775, -0.162845
217.375000, 0.240000, -0.190723, -0.145687
219.062500, 0.100000, -0.077646, -0.063017
220.500000, 0.130000, -0.098853, -0.084428
222.125000, 0.120000, -0.089002, -0.080490
223.812500, 0.220000, -0.158754, -0.152306
225.437500, 0.120000, -0.084202, -0.085498
227.250000, 0.230000, -0.156124, -0.168894
228.875000, 0.200000, -0.131541, -0.150655
230.750000, 0.170000, -0.107560, -0.131647
232.375000, 0.150000, -0.091574, -0.118804
234.187500, 0.130000, -0.076067, -0.105422
235.812500, 0.130000, -0.073047, -0.107536
237.500000, 0.150000, -0.080595, -0.126509
239.125000, 0.140000, -0.071843, -0.120160
240.937500, 0.230000, -0.111726, -0.201041
242.250000, 0.170000, -0.079154, -0.150448
244.062500, 0.180000, -0.078730, -0.161869
245.687500, 0.120000, -0.049406, -0.109358
247.500000, 0.100000, -0.038268, -0.092388
249.187500, 0.180000, -0.063956, -0.168255
251.000000, 0.120000, -0.039068, -0.113462
252.625000, 0.170000, -0.050766, -0.162243
254.250000, 0.300000, -0.081432, -0.288737
256.125000, 0.570000, -0.136689, -0.553368
257.750000, 0.500000, -0.106089, -0.488616
259.937500, 0.510000, -0.089108, -0.502155
261.562500, 0.520000, -0.076300, -0.514372
263.187500, 0.510000, -0.060497, -0.506399
264.687500, 0.470000, -0.043516, -0.467981
266.500000, 0.270000, -0.016483, -0.269496
268.125000, 0.370000, -0.012106, -0.369802
270.000000, 0.330000, -0.000000, -0.330000
271.625000, 0.370000, 0.010492, -0.369851
273.437500, 0.340000, 0.020386, -0.339388
275.062500, 0.560000, 0.049416, -0.557815
276.875000, 0.650000, 0.077807, -0.645326
278.562500, 0.700000, 0.104222, -0.692198
280.187500, 0.650000, 0.114966, -0.639752
281.812500, 0.660000, 0.135108, -0.646023
283.687500, 0.650000, 0.153807, -0.631540
285.125000, 0.690000, 0.180039, -0.666098
286.937500, 0.720000, 0.209756, -0.688769
288.562500, 0.740000, 0.235571, -0.701503
290.437500, 0.750000, 0.261889, -0.702790
292.062500, 0.480000, 0.180297, -0.444852
293.875000, 0.200000, 0.080949, -0.182886
295.500000, 0.470000, 0.202340, -0.424215
297.375000, 0.250000, 0.114953, -0.222004
299.000000, 0.230000, 0.111506, -0.201163
300.625000, 0.250000, 0.127354, -0.215130
302.437500, 0.220000, 0.118003, -0.185675
304.125000, 0.240000, 0.134640, -0.198676
305.937500, 0.200000, 0.117380, -0.161932
307.562500, 0.230000, 0.140214, -0.182318
309.375000, 0.280000, 0.177630, -0.216443
311.062500, 0.220000, 0.144514, -0.165879
312.875000, 0.250000, 0.170100, -0.183210
314.500000, 0.270000, 0.189246, -0.192578
316.312500, 0.290000, 0.209704, -0.200310
318.000000, 0.250000, 0.185786, -0.167283
319.812500, 0.280000, 0.213902, -0.180681
321.437500, 0.370000, 0.289314, -0.230646
323.062500, 0.200000, 0.159858, -0.120189
324.937500, 0.240000, 0.196446, -0.137873
326.562500, 0.280000, 0.233656, -0.154288
328.375000, 0.230000, 0.195845, -0.120602
330.937500, 0.330000, 0.288450, -0.160302
332.562500, 0.390000, 0.346130, -0.179704
334.437500, 0.380000, 0.342804, -0.163968
336.062500, 0.300000, 0.274197, -0.121722
337.875000, 0.350000, 0.324228, -0.131820
339.500000, 0.330000, 0.309102, -0.115568
341.375000, 0.370000, 0.350623, -0.118168
343.000000, 0.340000, 0.325144, -0.099406
344.812500, 0.370000, 0.357077, -0.096932
346.437500, 0.370000, 0.359682, -0.086767
348.312500, 0.390000, 0.381914, -0.079004
349.937500, 0.420000, 0.413539, -0.073383
351.750000, 0.440000, 0.435447, -0.063137
353.375000, 0.480000, 0.476795, -0.055378
355.250000, 0.500000, 0.498283, -0.041404
356.875000, 0.540000, 0.539197, -0.029438
358.687500, 5.570000, 5.568539, -0.127583
1.062500, 5.430000, 5.429066, 0.100689
2.875000, 5.480000, 5.473103, 0.274861
4.562500, 5.520000, 5.502508, 0.439097
6.375000, 5.630000, 5.595187, 0.625129
8.000000, 0.980000, 0.970463, 0.136390
9.812500, 0.900000, 0.886834, 0.153382
11.500000, 0.780000, 0.764341, 0.155507
13.312500, 0.890000, 0.866085, 0.204933
14.937500, 0.810000, 0.782628, 0.208790
16.750000, 0.890000, 0.852239, 0.256495
18.437500, 0.890000, 0.844316, 0.281480
20.250000, 0.900000, 0.844372, 0.311505
21.875000, 0.930000, 0.863039, 0.346502
23.500000, 0.920000, 0.843695, 0.366849
25.375000, 4.170000, 3.767688, 1.787016
27.000000, 3.910000, 3.483836, 1.775103
28.812500, 0.930000, 0.814867, 0.448209
30.437500, 3.910000, 3.371133, 1.980799
32.250000, 0.930000, 0.786527, 0.496261
33.937500, 0.910000, 0.754979, 0.508042
35.750000, 3.740000, 3.035287, 2.185094
37.375000, 3.800000, 3.019782, 2.306711
39.187500, 3.690000, 2.860054, 2.331564
40.875000, 3.560000, 2.691855, 2.329703
42.500000, 3.460000, 2.550980, 2.337542
44.312500, 3.350000, 2.397060, 2.340214
266.687500, 3.220000, -0.186057, -3.214620
268.312500, 0.720000, -0.021203, -0.719688
270.000000, 0.720000, -0.000000, -0.720000
271.625000, 0.710000, 0.020134, -0.709714
273.250000, 0.690000, 0.039118, -0.688890
274.875000, 0.700000, 0.059488, -0.697468
276.562500, 0.670000, 0.076572, -0.665610
278.375000, 0.640000, 0.093217, -0.633175
280.000000, 0.680000, 0.118081, -0.669669
281.812500, 0.650000, 0.133061, -0.636235
1.437500, 0.660000, 0.659792, 0.016557
3.062500, 0.660000, 0.659057, 0.035261
4.687500, 0.710000, 0.707625, 0.058022
6.375000, 0.670000, 0.665857, 0.074394
8.187500, 0.620000, 0.613681, 0.088296
9.812500, 0.570000, 0.561661, 0.097142
11.625000, 0.530000, 0.519128, 0.106798
13.312500, 0.550000, 0.535221, 0.126644
15.125000, 0.560000, 0.540601, 0.146118
16.750000, 0.590000, 0.564967, 0.170036
18.562500, 0.720000, 0.682543, 0.229204
20.250000, 0.760000, 0.713025, 0.263049
22.062500, 1.370000, 1.269681, 0.514596
23.687500, 2.300000, 2.106226, 0.924020
25.500000, 2.280000, 2.057894, 0.981565
27.187500, 2.290000, 2.036992, 1.046310
29.000000, 2.300000, 2.011625, 1.115062
30.625000, 2.300000, 1.979196, 1.171659
32.437500, 2.330000, 1.966467, 1.249764
34.125000, 2.310000, 1.912254, 1.295911
35.937500, 2.320000, 1.878406, 1.361614
37.562500, 2.340000, 1.854892, 1.426526
39.375000, 2.360000, 1.824305, 1.497168
41.062500, 2.370000, 1.786965, 1.556810
42.875000, 4.860000, 3.561602, 3.306750
44.312500, 4.540000, 3.248553, 3.171514
46.000000, 4.210000, 2.924512, 3.028421
47.625000, 3.870000, 2.608303, 2.858961
49.250000, 1.910000, 1.246771, 1.446949
51.062500, 2.360000, 1.483195, 1.835683
52.750000, 2.390000, 1.446653, 1.902445
54.562500, 2.440000, 1.414747, 1.987986
56.187500, 2.040000, 1.135213, 1.694961
57.812500, 0.010000, 0.005327, 0.008463
59.687500, 0.010000, 0.005047, 0.008633
61.312500, 99.800000, 47.907206, 87.549641
63.125000, 0.420000, 0.189859, 0.374638
64.750000, 0.490000, 0.209019, 0.443183
66.937500, 0.470000, 0.184115, 0.432437
68.625000, 0.440000, 0.160367, 0.409735
70.437500, 0.490000, 0.164069, 0.461716
72.062500, 0.500000, 0.153990, 0.475697
73.875000, 0.430000, 0.119426, 0.413083
75.562500, 0.490000, 0.122169, 0.474526
77.375000, 0.420000, 0.091799, 0.409845
79.000000, 0.470000, 0.089680, 0.461365
80.812500, 0.390000, 0.062270, 0.384997
82.500000, 0.400000, 0.052210, 0.396578
84.312500, 0.440000, 0.043605, 0.437834
85.937500, 0.380000, 0.026921, 0.379045
87.750000, 0.300000, 0.011778, 0.299769
89.437500, 0.340000, 0.003338, 0.339984
91.250000, 0.320000, -0.006981, 0.319924
92.875000, 0.250000, -0.012539, 0.249685
94.687500, 0.320000, -0.026151, 0.318930
96.375000, 0.230000, -0.025538, 0.228578
98.187500, 0.290000, -0.041300, 0.287044
99.812500, 0.280000, -0.047719, 0.275904
102.000000, 0.330000, -0.068611, 0.322789
103.687500, 0.330000, -0.078087, 0.320628
105.312500, 0.240000, -0.063380, 0.231480
106.937500, 0.370000, -0.107791, 0.353951
108.562500, 0.300000, -0.095502, 0.284393
110.437500, 0.390000, -0.136182, 0.365451
111.125000, 0.290000, -0.104517, 0.270511
113.000000, 0.350000, -0.136756, 0.322177
114.625000, 0.430000, -0.179171, 0.390893
116.437500, 0.280000, -0.124662, 0.250718
118.062500, 0.450000, -0.211695, 0.397096
119.937500, 0.420000, -0.209603, 0.363960
121.562500, 0.440000, -0.230308, 0.374911
123.375000, 0.510000, -0.280559, 0.425895
125.000000, 0.480000, -0.275317, 0.393193
126.687500, 0.440000, -0.262878, 0.352839
128.500000, 0.430000, -0.267681, 0.336522
130.125000, 0.430000, -0.277117, 0.328795
132.875000, 0.390000, -0.265356, 0.285808
134.687500, 0.570000, -0.400847, 0.405243
136.312500, 0.010000, -0.007231, 0.006907
138.187500, 0.300000, -0.223599, 0.200009
139.812500, 0.440000, -0.336132, 0.283928
141.625000, 0.330000, -0.258708, 0.204866
143.250000, 0.290000, -0.232364, 0.173514
145.125000, 0.220000, -0.180488, 0.125793
146.750000, 0.220000, -0.183983, 0.120625
148.562500, 0.300000, -0.255963, 0.156470
150.187500, 0.230000, -0.199561, 0.114348
152.062500, 0.300000, -0.265038, 0.140552
153.687500, 0.340000, -0.304773, 0.150711
155.687500, 0.190000, -0.173150, 0.078226
157.312500, 0.090000, -0.083036, 0.034713
159.187500, 0.320000, -0.299119, 0.113699
160.812500, 0.100000, -0.094445, 0.032866
162.625000, 0.050000, -0.047719, 0.014931
164.250000, 0.040000, -0.038498, 0.010858
166.125000, 0.090000, -0.087374, 0.021582
167.750000, 0.080000, -0.078178, 0.016974
169.562500, 0.180000, -0.177022, 0.032609
171.187500, 0.120000, -0.118583, 0.018384
173.062500, 0.120000, -0.119121, 0.014494
174.687500, 0.130000, -0.129442, 0.012036
177.625000, 0.040000, -0.039966, 0.001658
179.250000, 0.120000, -0.119990, 0.001571
181.062500, 0.120000, -0.119979, -0.002225
182.687500, 0.050000, -0.049945, -0.002344
184.562500, 0.050000, -0.049842, -0.003977
186.187500, 0.140000, -0.139184, -0.015090
188.000000, 0.150000, -0.148540, -0.020876
189.625000, 0.120000, -0.118311, -0.020064
191.500000, 0.490000, -0.480163, -0.097690
193.125000, 0.500000, -0.486938, -0.113538
194.937500, 0.510000, -0.492766, -0.131460
196.562500, 0.510000, -0.488840, -0.145381
198.250000, 0.510000, -0.484347, -0.159714
198.562500, 0.490000, -0.464509, -0.155986
200.437500, 0.370000, -0.346710, -0.129199
202.062500, 0.470000, -0.435584, -0.176540
203.875000, 0.440000, -0.402349, -0.178087
205.500000, 0.290000, -0.261750, -0.124848
207.375000, 0.370000, -0.328566, -0.170131
209.000000, 0.340000, -0.297371, -0.164835
210.812500, 0.580000, -0.498132, -0.297094
212.437500, 0.800000, -0.675182, -0.429103
214.312500, 0.690000, -0.569923, -0.388957
215.937500, 0.680000, -0.550567, -0.399094
217.750000, 0.650000, -0.513948, -0.397941
219.375000, 0.670000, -0.517917, -0.425044
220.875000, 0.700000, -0.529297, -0.458088
222.500000, 0.740000, -0.545585, -0.499937
224.312500, 0.760000, -0.543811, -0.530914
226.000000, 0.680000, -0.472368, -0.489151
227.625000, 0.010000, -0.006740, -0.007387
229.250000, 0.340000, -0.221938, -0.257572
230.875000, 0.270000, -0.170374, -0.209458
232.562500, 0.250000, -0.151974, -0.198504
234.375000, 0.140000, -0.081547, -0.113799
236.000000, 0.180000, -0.100655, -0.149227
237.812500, 0.270000, -0.143827, -0.228504
239.500000, 0.250000, -0.126885, -0.215407
241.312500, 0.200000, -0.096006, -0.175450
242.750000, 0.280000, -0.128205, -0.248925
244.437500, 0.290000, -0.125134, -0.261613
246.250000, 0.290000, -0.116797, -0.265440
247.875000, 0.170000, -0.064027, -0.157482
249.687500, 0.200000, -0.069428, -0.187563
251.375000, 0.240000, -0.076649, -0.227431
253.187500, 0.230000, -0.066525, -0.220169
254.812500, 0.250000, -0.065495, -0.241268
256.625000, 0.190000, -0.043951, -0.184847
258.312500, 0.230000, -0.046592, -0.225231
260.125000, 0.220000, -0.037730, -0.216741
261.750000, 0.280000, -0.040178, -0.277102
263.375000, 0.270000, -0.031150, -0.268197
265.062500, 0.270000, -0.023239, -0.268998
266.875000, 0.230000, -0.012538, -0.229658
268.500000, 0.420000, -0.010994, -0.419856
270.312500, 0.300000, 0.001636, -0.299996
272.000000, 0.320000, 0.011168, -0.319805
273.625000, 0.340000, 0.021497, -0.339320
275.437500, 0.330000, 0.031271, -0.328515
277.062500, 0.280000, 0.034427, -0.277876
278.937500, 0.350000, 0.054375, -0.345750
280.562500, 0.390000, 0.071490, -0.383392
282.562500, 0.420000, 0.091352, -0.409945
284.375000, 0.200000, 0.049653, -0.193738
286.062500, 0.420000, 0.116208, -0.403603
287.875000, 0.560000, 0.171887, -0.532968
289.500000, 0.480000, 0.160227, -0.452468
291.125000, 5.650000, 2.036282, -5.270299
293.000000, 5.450000, 2.129485, -5.016751
1.625000, 5.400000, 5.397828, 0.153132
3.437500, 5.460000, 5.450176, 0.327380
5.062500, 5.700000, 5.677764, 0.502982
6.875000, 0.010000, 0.009928, 0.001197
8.562500, 0.430000, 0.425207, 0.064022
10.375000, 0.500000, 0.491825, 0.090045
12.000000, 0.500000, 0.489074, 0.103956
13.812500, 0.400000, 0.388433, 0.095498
15.500000, 0.430000, 0.414361, 0.114913
17.312500, 0.640000, 0.611005, 0.190453
18.937500, 0.930000, 0.879662, 0.301819
20.750000, 0.940000, 0.879027, 0.333034
22.812500, 0.960000, 0.884907, 0.372208
24.437500, 0.900000, 0.819372, 0.372330
26.062500, 4.050000, 3.638177, 1.779373
27.687500, 0.980000, 0.867785, 0.455356
29.562500, 0.900000, 0.782836, 0.444035
31.187500, 0.720000, 0.615944, 0.372845
33.000000, 0.880000, 0.738030, 0.479282
34.625000, 4.000000, 3.291554, 2.272811
36.500000, 3.900000, 3.135042, 2.319809
38.125000, 3.730000, 2.934263, 2.302824
39.937500, 3.640000, 2.790952, 2.336704
41.562500, 3.520000, 2.633778, 2.335297
43.437500, 3.380000, 2.454302, 2.323963
45.250000, 3.280000, 2.309168, 2.329408
47.062500, 3.200000, 2.179841, 2.342711
48.687500, 2.970000, 1.960692, 2.230827
50.562500, 0.740000, 0.470075, 0.571515
52.187500, 0.720000, 0.441417, 0.568815
54.000000, 0.700000, 0.411450, 0.566312
55.625000, 0.710000, 0.400871, 0.586006
57.500000, 0.690000, 0.370737, 0.581940
59.125000, 0.700000, 0.359217, 0.600802
60.937500, 0.690000, 0.335177, 0.603122
62.562500, 0.680000, 0.313331, 0.603510
64.250000, 0.680000, 0.295423, 0.612475
66.437500, 0.680000, 0.271829, 0.623305
68.062500, 0.660000, 0.246573, 0.612211
69.875000, 0.680000, 0.233967, 0.638482
71.500000, 0.680000, 0.215767, 0.644860
73.375000, 0.650000, 0.185969, 0.622829
75.000000, 0.580000, 0.150115, 0.560237
76.812500, 0.570000, 0.130039, 0.554968
78.437500, 0.560000, 0.112245, 0.548636
80.312500, 0.570000, 0.095916, 0.561872
81.937500, 0.570000, 0.079944, 0.564366
83.750000, 0.660000, 0.071852, 0.656077
85.375000, 0.740000, 0.059669, 0.737590
87.250000, 0.840000, 0.040302, 0.839033
89.250000, 2.310000, 0.030237, 2.309802
90.875000, 2.280000, -0.034818, 2.279734
92.500000, 2.290000, -0.099888, 2.287820
94.375000, 2.310000, -0.176216, 2.303269
96.000000, 2.290000, -0.239370, 2.277455
97.812500, 2.310000, -0.314002, 2.288559
99.437500, 2.320000, -0.380414, 2.288599
101.312500, 2.340000, -0.459015, 2.294538
102.937500, 2.330000, -0.521659, 2.270853
104.750000, 2.370000, -0.603407, 2.291899
106.375000, 2.390000, -0.673796, 2.293055
108.250000, 2.380000, -0.745330, 2.260284
109.875000, 4.770000, -1.621653, 4.485882
111.687500, 4.360000, -1.611212, 4.051370
113.312500, 4.110000, -1.626516, 3.774460
115.187500, 0.910000, -0.387280, 0.823477
116.812500, 2.370000, -1.069041, 2.115195
118.625000, 2.380000, -1.140198, 2.089102
120.250000, 2.350000, -1.183869, 2.030013
122.125000, 2.420000, -1.286879, 2.049474
123.750000, 0.010000, -0.005556, 0.008315
125.562500, 0.010000, -0.005816, 0.008135
127.187500, 0.010000, -0.006044, 0.007967
129.062500, 0.010000, -0.006302, 0.007765
130.687500, 0.510000, -0.332486, 0.386721
132.687500, 0.490000, -0.332220, 0.360181
134.500000, 0.480000, -0.336436, 0.342360
136.125000, 0.470000, -0.338801, 0.325751
138.000000, 0.470000, -0.349278, 0.314491
139.625000, 0.480000, -0.365674, 0.310938
141.437500, 0.470000, -0.367506, 0.292983
143.062500, 0.380000, -0.303731, 0.228359
144.937500, 0.420000, -0.343781, 0.241277
146.562500, 0.380000, -0.317105, 0.209390
148.187500, 0.440000, -0.373902, 0.231942
149.875000, 0.450000, -0.389220, 0.225850
151.500000, 0.380000, -0.333951, 0.181320
153.312500, 0.340000, -0.303780, 0.152702
154.937500, 0.280000, -0.253637, 0.118610
156.812500, 0.400000, -0.367689, 0.157497
158.625000, 0.250000, -0.232804, 0.091118
160.250000, 0.180000, -0.169412, 0.060825
162.062500, 0.200000, -0.190279, 0.061596
163.750000, 0.230000, -0.220811, 0.064361
165.562500, 0.350000, -0.338947, 0.087263
167.187500, 0.300000, -0.292530, 0.066528
169.000000, 0.350000, -0.343570, 0.066783
171.000000, 0.280000, -0.276553, 0.043802
172.687500, 0.320000, -0.317397, 0.040730
174.500000, 0.320000, -0.318527, 0.030671
176.125000, 0.320000, -0.319268, 0.021626
177.625000, 0.330000, -0.329717, 0.013675
179.250000, 0.370000, -0.369968, 0.004843
181.062500, 0.430000, -0.429926, -0.007974
182.687500, 0.400000, -0.399560, -0.018755
184.562500, 0.340000, -0.338923, -0.027046
186.187500, 0.420000, -0.417553, -0.045269
188.000000, 0.470000, -0.465426, -0.065411
